geolocation_city,geolocation_lat,geolocation_lng,count
nova prata,-28.78887569608748,-51.60934438496157,1
nova prata,-28.779418529286136,-51.609630860811336,1
nova prata,-28.78183752899767,-51.59563965889549,1
nova prata,-28.767460966414696,-51.619346083126544,1
nova santa barbara,-23.58565443086996,-50.763419898711966,1
nova santa barbara,-23.589690192644312,-50.76208082105562,1
nova santa barbara,-23.58942001497524,-50.762420560213904,1
nova roma do sul,-28.99030865730215,-51.41076492775073,1
nova roma,-13.741792111390412,-46.87769822837888,1
nova resende,-21.124471103149528,-46.422759406549176,1
nova resende,-21.11992212842345,-46.4216596404076,1
nova redenção,-12.818776500000002,-41.0689575,1
nova redencao,-12.815194117420234,-41.07173721166248,1
nova redencao,-12.817568358056572,-41.06819618116029,1
nova prata do iguaçu,-25.63665825399989,-53.343764397461456,1
nova prata do iguacu,-25.63196327139769,-53.34890605321866,1
nova prata do iguacu,-25.64044366516244,-53.34450735383426,1
nova prata do iguacu,-25.605731999999943,-53.37393199999997,1
nova prata do iguacu,-25.636673030296077,-53.34533057490744,1
itapecerica da serra,-23.71221612848731,-46.8550760919649,1
nova santa rita,-29.841635999999944,-51.27349399999996,1
nova santa rita,-29.856533702649784,-51.2689583252686,1
itapecerica,-20.47165848445608,-45.12712095471893,1
itapecerica,-20.4688626076602,-45.13044923806744,1
itapecerica,-20.471808858193214,-45.11499700050981,1
itapecerica,-20.4731158318028,-45.125915765624406,1
itapecerica,-20.47054050990385,-45.12445116561187,1
itapecerica,-20.470582431981004,-45.10871624130097,1
itapecerica,-20.47543475587714,-45.10722244424432,1
itapecerica,-20.47393060543029,-45.13390570208004,1
itapecerica,-20.47291760832632,-45.10977143930002,1
itapecerica,-20.474935066027463,-45.11704941793817,1
itapecerica,-20.470959,-45.121941,1
nova santa helena,-10.85229139866344,-55.18307274740047,1
nova santa helena,-10.849301831739831,-55.17863189738753,1
nova santa helena,-10.927523999999943,-54.97200799999996,1
itapebi,-15.97123725980882,-39.53052993205311,1
itaparica,-12.898177496372156,-38.660381453577656,1
itaparica,-12.88143998560009,-38.68540868990076,1
itaparica,-12.904255845490429,-38.65275229711234,1
itapajé,-3.685475683183871,-39.58821223801268,1
itapaje,-3.685366870411311,-39.58882010793828,1
itapagipe,-19.903396137185016,-49.363906896965794,1
itapagipe,-19.898076601053496,-49.36814846180869,1
itapagipe,-19.90583243719272,-49.36615487909111,1
nova santa rosa,-24.47086932873309,-53.94841613175076,1
nova santa rosa,-24.47342337193065,-53.95737656657003,1
nova santa rosa,-24.460695,-53.95889025,1
nova santa rita,-29.84967897618213,-51.27338554001736,1
nova santa rita,-29.856935953928836,-51.27338556598917,1
nova santa rita,-29.856220938492843,-51.27780030045065,1
nova santa rita,-29.854716915096624,-51.2796684706559,1
nova serrana,-19.883395419802504,-44.986198667578456,1
nova serrana,-19.865702216392457,-44.99592320241776,1
nova serrana,-19.871539584277453,-45.005207452753226,1
nova serrana,-19.885240869723496,-44.98548551302766,1
nova serrana,-19.874541040822248,-44.98803075570534,1
nova serrana,-19.87706179121764,-44.99518461689095,1
nova serrana,-19.889252999999997,-44.981856,1
nova serrana,-19.882463585685063,-44.974737958691534,1
nova serrana,-19.87188338456007,-44.9648954602936,1
nova serrana,-19.874951999999997,-44.97182099999999,1
nova serrana,-19.88176054944737,-44.97145244246562,1
nova serrana,-19.87248416034896,-44.98569762106321,1
nova serrana,-19.868274306823004,-44.99012953635823,1
nova santa rosa,-24.462177420828965,-53.95303346586602,1
nova santa rosa,-24.40076390494589,-54.039253905278805,1
nova santa rosa,-24.46849838583927,-53.957447534710894,1
nova serrana,-19.88140426869392,-45.00016276453342,1
nova serrana,-19.877244774139385,-44.99882072421315,1
nova serrana,-19.875656720778306,-44.98400473401529,1
nova serrana,-19.88309542262053,-44.984420385755215,1
nova serrana,-19.88529706301852,-44.98499982519442,1
nova serrana,-19.870985818248567,-44.998525394986224,1
nova serrana,-19.865949359707056,-44.99903778997621,1
nova serrana,-19.88786716016157,-44.97054299999999,1
nova serrana,-19.86615786778889,-44.98714560261042,1
nova serrana,-19.876657084098607,-44.98145266831566,1
nova serrana,-19.874164316847537,-44.980086736857,1
nova serrana,-19.86487387770781,-44.97291123025823,1
nova serrana,-19.880893396191343,-44.97739130610667,1
nova serrana,-19.87324889410253,-44.98664189214389,1
nova serrana,-19.87673402754547,-44.9964915508673,1
nova serrana,-19.87565389172249,-44.98551932483253,1
nova serrana,-19.88425583645028,-44.9690561826881,1
nova serrana,-19.876155024133297,-44.983332535530536,1
nova serrana,-19.876596242773594,-44.98718586304677,1
nova serrana,-19.87896383443034,-44.983191741473625,1
nova serrana,-19.876472947561616,-44.98357287561409,1
nova serrana,-19.87618382274357,-44.98688674519592,1
nova serrana,-19.879490165322338,-44.970424484306896,1
nova serrana,-19.86866466154225,-44.996959524339154,1
nova serrana,-19.86783663863985,-44.99231360315005,1
nova serrana,-19.887494788459747,-44.99742786417766,1
nova serrana,-19.86625694334845,-44.97664427871277,1
nova serrana,-19.87141988190889,-45.00853572882234,1
nova serrana,-19.872076464928437,-44.99473867219371,1
nova serrana,-19.86847107900608,-44.99856798717907,1
nova serrana,-19.85984449650547,-44.99460234341536,1
nova serrana,-19.88038703877584,-44.971346659900384,1
nova ubirata,-13.03725753059068,-55.25930904868552,1
nova trento,-27.28443605567192,-48.91379153427131,1
nova trento,-27.28674303087819,-48.928656357610365,1
nova timboteua,-1.206413805526017,-47.3900526080411,1
nova tebas,-24.439829112792307,-51.94845263220456,1
nova soure,-11.240734084731256,-38.480697075563,1
nova soure,-11.239827442467016,-38.47956294787917,1
nova soure,-11.242454316841156,-38.48117542578519,1
nova soure,-11.248098364489724,-38.48039861728463,1
nova soure,-11.238378900877365,-38.47637530451434,1
nova soure,-11.234932630680792,-38.485287408271255,1
nova soure,-11.24162531765056,-38.48149695427203,1
nova serrana,-19.87523270501852,-44.97603810365314,1
nova serrana,-19.881886654013528,-45.00054036172345,1
nova serrana,-19.875211499363644,-44.992614462953725,1
nova serrana,-19.880249736068404,-44.98538198949911,1
nova venecia,-18.6879017109553,-40.390851384390615,1
nova venecia,-18.70997827551325,-40.402980282668246,1
nova venecia,-18.666020999999944,-40.51825999999997,1
nova venecia,-18.823943928463617,-40.75603373805713,1
nova venecia,-18.70777268995462,-40.39931813279915,1
nova venecia,-18.712267551763567,-40.40837527566428,1
nova venecia,-18.7099939394754,-40.40051194478565,1
nova venecia,-18.698832111386448,-40.39701452187624,1
nova venecia,-18.714463560463344,-40.39734221880818,1
nova venecia,-18.710846907396164,-40.398769586821885,1
nova venecia,-18.700960225594304,-40.39303601662829,1
nova venecia,-18.70272,-40.39074,1
nova venecia,-18.71064535864625,-40.40401535620092,1
nova venecia,-18.712459519286192,-40.39665593233337,1
nova união,-19.71827193261462,-43.58336435562434,1
nova uniao,-19.71827193261462,-43.58336435562434,1
nova venécia,-18.69707871528414,-40.39730725452538,1
nova venécia,-18.705278790063367,-40.390998941007744,1
nova venécia,-18.70984669289825,-40.40041958470892,1
itapagipe,-19.901434194400306,-49.37056631641529,1
itapagipe,-19.90071140792229,-49.35572773042077,1
itapagipe,-19.90311473294613,-49.36829891110592,1
itapage,-3.6871705465814535,-39.58861568012782,1
itapaci,-14.957185470837237,-49.547467480804514,1
itapaci,-14.955631392196372,-49.54895192711278,1
itapaci,-14.967275924230622,-49.54648705155687,1
itapaci,-14.948946000000005,-49.5584145,1
itapaci,-14.955463729966803,-49.54817686935011,1
itaocara,-21.67048587643271,-42.075202543851546,1
nova venécia,-18.707320973234477,-40.4023428927904,1
nova venecia,-18.707823797662652,-40.39496280790888,1
nova venecia,-18.70560558481341,-40.400699157906224,1
nova xavantina,-14.665041768394437,-52.36155135681084,1
nova xavantina,-14.681062080112731,-52.35138653215152,1
nova xavantina,-14.662899039710387,-52.36121454936541,1
nova xavantina,-14.663122531702166,-52.36023677237344,1
nova xavantina,-14.677308982518715,-52.35487442097753,1
nova xavantina,-14.66296498550855,-52.35405857016282,1
nova xavantina,-14.665214323234656,-52.354837864184,1
nova xavantina,-14.659653430617078,-52.35517684099554,1
nova xavantina,-14.681994503734982,-52.34674345332637,1
nova xavantina,-14.664024268502624,-52.35596194880498,1
nova viçosa,-17.8916692659229,-39.86224845903932,1
nova viçosa,-17.88779386764551,-39.86505353733075,1
nova vicosa,-17.912151264364102,-39.38983112480293,1
nova vicosa,-17.89333419785892,-39.37211339753366,1
nova venécia,-18.722460394785244,-40.41293019207118,1
nova venécia,-18.712691666009647,-40.40657002965402,1
novo cruzeiro,-17.46346596545116,-41.88836614366932,1
novo cruzeiro,-17.463121089866046,-41.87170660798916,1
novo cruzeiro,-17.464994057537027,-41.88831281925855,1
novo cabrais,-29.74540036817149,-52.9519701056015,1
novo brasil,-19.222779999999943,-40.59388999999993,1
novo brasil,-16.032820989654493,-50.71325113881653,1
novo barreiro,-27.908099999999934,-53.111339999999984,1
novo barreiro,-27.90788467169285,-53.1154413883605,1
novo alegre,-12.914295221786524,-46.572776909269145,1
novo alegre,-12.914413895787954,-46.575497996619845,1
novais,-20.996501072405398,-48.92161855977578,1
novais,-20.995460619288945,-48.91922260661893,1
nova xavantina,-14.675177585267711,-52.35866395113188,1
nova xavantina,-14.66536755597849,-52.35527505364894,1
nova xavantina,-14.64918305232066,-52.35516875300326,1
nova xavantina,-14.664054167389311,-52.35634016972159,1
itaocara,-21.6722518624814,-42.0743446917643,1
itaocara,-21.66846959253088,-42.0746463081279,1
itaocara,-21.66822429489332,-42.0750309014508,1
itaocara,-21.670473739074783,-42.07078997286857,1
itaocara,-21.662707909638534,-42.07427829173346,1
itaocara,-21.76289959853458,-42.17757994594161,1
itaocara,-21.6715653003156,-42.07572701042508,1
itaocara,-21.6688545,-42.0679845,1
itaocara,-21.674779393972287,-42.072771852399,1
itaocara,-21.66795544229175,-42.08192800331247,1
itaocara,-21.66625978768461,-42.078886112243126,1
itaocara,-21.6652899873299,-42.07734386815202,1
itaocara,-21.659762006698784,-42.0692338296486,1
itaocara,-21.63766589153168,-41.994170119107295,1
itaocara,-21.674960006788385,-42.08137744603236,1
itaocara,-21.666716458557765,-42.07974467109299,1
itaocara,-21.67210885569617,-42.07760014708587,1
itaocara,-21.673134285420723,-42.081621800599216,1
itaocara,-21.66940118782561,-42.07871779581906,1
itaocara,-21.761914561857186,-42.17381945960638,1
itaocara,-21.67124764731698,-42.07686782500489,1
itaoca,-20.723370016635258,-41.13636480419918,1
itaoca,-24.63952988041834,-48.841666988264976,1
itaobim,-16.565448595098882,-41.50232910778616,1
itaobim,-16.560710180087224,-41.50245702291862,1
novo gama,-16.05397235271019,-48.03098667764744,1
novo gama,-16.05846257109238,-48.0414603593303,1
novo gama,-16.103506759492763,-48.08927105622765,1
novo diamantino,-14.374564380276112,-56.39179407488261,1
novo cruzeiro,-17.47485760797898,-41.87401057125902,1
novo cruzeiro,-17.468251148683827,-41.87960133836853,1
novo cruzeiro,-17.4682933227812,-41.87630208124077,1
itanhandu,-22.28663663887978,-44.940838836390405,1
itanhandu,-22.29830303040817,-44.93530851587754,1
itaobim,-16.5548825524469,-41.50825524271544,1
itaobim,-16.562147088175116,-41.50307540357405,1
itaobim,-16.562007594891753,-41.50135615628678,1
itanhém,-17.165198007332442,-40.33049740829463,1
itanhomi,-19.171798897778107,-41.86151469400554,1
itanhomi,-19.176166631367284,-41.86807634320006,1
itanhomi,-19.164142923895444,-41.85754634440224,1
itanhomi,-19.174293219765666,-41.857749571894765,1
itanhomi,-19.17388995501469,-41.8634993501473,1
itanhomi,-19.171189765920342,-41.86428965841735,1
itanhomi,-19.170212421362304,-41.86016457579246,1
itanhem,-17.16864090851085,-40.3263878119187,1
itanhem,-17.169309822221965,-40.33387511274585,1
itaocara,-21.672561464181804,-42.087301272248176,1
novo hamburgo,-29.68986411626882,-51.11653586783983,1
novo hamburgo,-29.651251126642787,-51.14171812609125,1
novo hamburgo,-29.681469082819493,-51.13042979447871,1
novo hamburgo,-29.683357619551487,-51.12125799397949,1
novo hamburgo,-29.67982465278904,-51.12358867042767,1
itanhem,-17.00499599999999,-40.38922045659303,1
itanhaém,-24.17492392647447,-46.77165880190046,1
itanhaém,-24.148540789240272,-46.7320967041907,1
itanhaém,-24.17876328990408,-46.78381999703062,1
itanhaém,-24.178864526227716,-46.78517506189048,1
itanhaém,-24.19339149298804,-46.82701044690023,1
itanhaém,-24.17582716763806,-46.78562868151653,1
itanhaém,-24.23275486597081,-46.89993263136042,1
itanhaém,-24.186426925616026,-46.8209366611172,1
itanhaém,-24.17935096696295,-46.78033600014423,1
itanhanga,-12.23102724205792,-56.63690866591541,1
novo hamburgo,-29.68085696367548,-51.132321631875534,1
novo hamburgo,-29.69071246771334,-51.13066196362653,1
novo hamburgo,-29.689875719061444,-51.09436186244434,1
novo hamburgo,-29.694191282534952,-51.108245169412186,1
novo hamburgo,-29.701105079617506,-51.08852754458595,1
novo hamburgo,-29.669039075034647,-51.11205718278779,1
novo hamburgo,-29.65238256879556,-51.113372603039146,1
novo hamburgo,-29.681844081035223,-51.12885781703881,1
novo hamburgo,-29.679536665338677,-51.12240340094605,1
novo hamburgo,-29.68799572652625,-51.098900159042415,1
novo hamburgo,-29.682656843641137,-51.13083448441606,1
novo hamburgo,-29.683537308364315,-51.130146897372754,1
novo hamburgo,-29.684481803554775,-51.09775934858723,1
novo hamburgo,-29.665513406145013,-51.12218307847933,1
novo hamburgo,-29.68083293198584,-51.12393514415232,1
novo hamburgo,-29.677531620823867,-51.12090461642833,1
novo hamburgo,-29.67433409109393,-51.12530981281865,1
novo hamburgo,-29.671925595722257,-51.10061620275621,1
novo hamburgo,-29.696865505200638,-51.09210015350008,1
novo hamburgo,-29.671728984321646,-51.09863828011433,1
novo hamburgo,-29.66169681995223,-51.11001752122518,1
novo hamburgo,-29.680306413558316,-51.114864690763774,1
novo hamburgo,-29.666505783599035,-51.13689482337173,1
novo hamburgo,-29.682292835952502,-51.12977790005445,1
novo hamburgo,-29.684389742549342,-51.130360869381214,1
novo hamburgo,-29.722115251140625,-51.13855260839731,1
novo hamburgo,-29.69468121077549,-51.13963691627215,1
novo hamburgo,-29.69163683260381,-51.1419410892683,1
novo hamburgo,-29.676297206103012,-51.15850882038814,1
novo hamburgo,-29.705660096375265,-51.13579318311599,1
novo hamburgo,-29.674232330379404,-51.16361702622226,1
novo hamburgo,-29.67967551000983,-51.136968187982,1
novo hamburgo,-29.684640131543976,-51.13608679868428,1
novo hamburgo,-29.67909885724404,-51.13820847960628,1
novo hamburgo,-29.7347515243011,-51.06950365852512,1
novo hamburgo,-29.720653791698627,-51.14140889992866,1
novo hamburgo,-29.672117348991005,-51.15173733670788,1
novo hamburgo,-29.694974324173334,-51.14220624938905,1
novo hamburgo,-29.688757342833725,-51.13275508390235,1
novo hamburgo,-29.683299011023475,-51.17195869263266,1
novo hamburgo,-29.719198877267345,-51.11669321532148,1
novo hamburgo,-29.69312757844212,-51.08458314558325,1
novo hamburgo,-29.681853997332357,-51.12885533796453,1
novo hamburgo,-29.682313590343217,-51.1270435237313,1
novo hamburgo,-29.67818762049101,-51.15137834762368,1
novo hamburgo,-29.68441398468112,-51.12162852542738,1
novo hamburgo,-29.676719784115186,-51.12988344548783,1
novo hamburgo,-29.667603352164875,-51.12686272748515,1
novo hamburgo,-29.696942085355957,-51.12915536401049,1
novo hamburgo,-29.694810222856745,-51.12416083028656,1
novo hamburgo,-29.713542921856043,-51.118510839927445,1
novo hamburgo,-29.713230371574777,-51.12121633788538,1
novo hamburgo,-29.70602789696437,-51.11723373273126,1
novo hamburgo,-29.75302761891902,-51.04747384129751,1
novo hamburgo,-29.6909871411494,-51.12563019445332,1
novo hamburgo,-29.693919519156896,-51.12830962735319,1
novo hamburgo,-29.765734084125967,-51.03350871180025,1
novo hamburgo,-29.71599376628944,-51.1377352433718,1
novo hamburgo,-29.670068614923323,-51.13738001431047,1
novo hamburgo,-29.67239210004966,-51.16061409331858,1
novo hamburgo,-29.733844999999945,-51.12978999999996,1
novo hamburgo,-29.714339524817376,-51.13448438581055,1
novo hamburgo,-29.67872322828634,-51.15582616586937,1
novo hamburgo,-29.670648566876864,-51.13432623406902,1
novo hamburgo,-29.6926212097217,-51.13877179785747,1
novo hamburgo,-29.69033995991413,-51.157503035477625,1
novo hamburgo,-29.679806593624107,-51.13032732479086,1
novo hamburgo,-29.69062492890354,-51.13452451455333,1
novo hamburgo,-29.67189019096941,-51.1381469167809,1
novo hamburgo,-29.684272059459957,-51.13753869288216,1
novo hamburgo,-29.7124473733291,-51.132568278116,1
novo hamburgo,-29.700573849044847,-51.13630646715946,1
novo hamburgo,-29.67753418995557,-51.12713980612142,1
novo hamburgo,-29.676744625694848,-51.16808524858365,1
novo hamburgo,-29.70328119027636,-51.14343014911975,1
novo hamburgo,-29.693677428954256,-51.13883497779408,1
novo hamburgo,-29.68412823740754,-51.1396255835766,1
